PROPORTION
0.0988729508196721
0.114117535365043
0.114481409001957
0.116413793103448
0.11816595579682
0.121290661858613
0.121764085744407
0.122035398230088
0.122054267204957
0.122798591098303
0.123869255819563
0.123881110856094
0.124083129584352
0.124138556401886
0.124462151394422
0.124471086036671
0.12448005872278
0.124724212131942
0.124856191341205
0.12581625590563
0.126048235064682
0.12632722007722
0.12634332029935
0.12645046117227
0.126722588376273
0.127118644067797
0.127332014753835
0.127347858752817
0.127365407443614
0.127433628318584
0.127688803306406
0.128100697506614
0.128372900984366
0.12844195828455
0.128457837765602
0.128467513253606
0.128580421781555
0.128603507920131
0.128815692856394
0.128852380381341
0.128866280769456
0.129353562005277
0.12951457636376
0.129580539529082
0.12960785669825
0.129646184247671
0.12968333140007
0.129688891821451
0.130049331522128
0.130208333333333
0.130314608568409
0.130330873822451
0.130404093876831
0.130666371625466
0.130866854448207
0.130967309707454
0.131057505922895
0.131610819539766
0.131833050880858
0.132017061089708
0.132310694346577
0.132482177285567
0.132608401389704
0.132866250078899
0.132928475033738
0.134159560630149
0.134252265861027
0.135159167704073
0.135639155965671
0.135698858377044
0.138454503886603
